kind,metric,thing,ts,val
network,in_15m,Parsely,2017-07-06 09:05:00,2036
network,in_15m,Parsely,2017-07-06 13:35:00,1735
network,in_15m,Parsely,2017-07-06 09:00:00,2093
network,in_15m,Parsely,2017-07-06 20:05:00,2050
network,in_15m,Parsely,2017-07-06 07:25:00,1752
network,in_15m,Parsely,2017-07-06 19:50:00,2008
network,in_15m,Parsely,2017-07-06 23:45:00,1813
network,in_15m,Parsely,2017-07-06 18:40:00,1933
network,in_15m,Parsely,2017-07-06 18:45:00,2140
network,in_15m,Parsely,2017-07-06 11:30:00,1486
network,in_15m,Parsely,2017-07-06 18:25:00,2170
network,in_15m,Parsely,2017-07-06 15:15:00,1554
network,in_15m,Parsely,2017-07-06 16:30:00,1580
network,in_15m,Parsely,2017-07-06 10:00:00,1704
network,in_15m,Parsely,2017-07-06 00:10:00,2069
network,in_15m,Parsely,2017-07-06 13:05:00,1668
network,in_15m,Parsely,2017-07-06 15:20:00,1662
network,in_15m,Parsely,2017-07-06 00:15:00,1802
network,in_15m,Parsely,2017-07-06 15:25:00,1571
network,in_15m,Parsely,2017-07-06 12:45:00,1843
network,in_15m,Parsely,2017-07-06 02:45:00,2053
network,in_15m,Parsely,2017-07-06 23:30:00,2034
network,in_15m,Parsely,2017-07-06 10:40:00,1667
network,in_15m,Parsely,2017-07-06 22:35:00,1947
network,in_15m,Parsely,2017-07-06 23:35:00,2163
network,in_15m,Parsely,2017-07-06 02:40:00,2165
network,in_15m,Parsely,2017-07-06 10:45:00,1847
network,in_15m,Parsely,2017-07-06 12:35:00,1561
network,in_15m,Parsely,2017-07-06 05:15:00,2249
network,in_15m,Parsely,2017-07-06 01:25:00,1942
network,in_15m,Parsely,2017-07-06 10:20:00,1679
network,in_15m,Parsely,2017-07-06 12:30:00,1574
network,in_15m,Parsely,2017-07-06 01:20:00,1835
network,in_15m,Parsely,2017-07-06 05:10:00,1860
network,in_15m,Parsely,2017-07-06 17:55:00,2188
network,in_15m,Parsely,2017-07-06 14:10:00,1330
network,in_15m,Parsely,2017-07-06 07:00:00,2177
network,in_15m,Parsely,2017-07-06 08:40:00,1852
network,in_15m,Parsely,2017-07-06 14:15:00,1443
network,in_15m,Parsely,2017-07-06 22:30:00,2124
network,in_15m,Parsely,2017-07-06 08:45:00,2217
network,in_15m,Parsely,2017-07-06 07:05:00,2112
network,in_15m,Parsely,2017-07-06 05:20:00,1886
network,in_15m,Parsely,2017-07-06 12:25:00,1686
network,in_15m,Parsely,2017-07-06 16:35:00,1922
network,in_15m,Parsely,2017-07-06 14:20:00,1716
network,in_15m,Parsely,2017-07-06 05:50:00,2098
network,in_15m,Parsely,2017-07-06 13:10:00,1443
network,in_15m,Parsely,2017-07-06 16:25:00,1520
network,in_15m,Parsely,2017-07-06 03:45:00,2219
network,in_15m,Parsely,2017-07-06 00:30:00,2079
network,in_15m,Parsely,2017-07-06 20:25:00,2334
network,in_15m,Parsely,2017-07-06 11:45:00,1559
network,in_15m,Parsely,2017-07-06 19:45:00,2207
network,in_15m,Parsely,2017-07-06 22:45:00,1989
network,in_15m,Parsely,2017-07-06 02:55:00,2070
network,in_15m,Parsely,2017-07-06 03:35:00,1996
network,in_15m,Parsely,2017-07-06 02:50:00,2084
network,in_15m,Parsely,2017-07-06 22:40:00,2081
network,in_15m,Parsely,2017-07-06 05:00:00,2044
network,in_15m,Parsely,2017-07-06 17:35:00,1801
network,in_15m,Parsely,2017-07-06 16:15:00,1524
network,in_15m,Parsely,2017-07-06 01:10:00,1817
network,in_15m,Parsely,2017-07-06 05:05:00,2171
network,in_15m,Parsely,2017-07-06 01:15:00,2253
network,in_15m,Parsely,2017-07-06 16:10:00,1783
network,in_15m,Parsely,2017-07-06 04:25:00,2794
network,in_15m,Parsely,2017-07-06 21:10:00,1852
network,in_15m,Parsely,2017-07-06 14:00:00,1387
network,in_15m,Parsely,2017-07-06 19:20:00,2114
network,in_15m,Parsely,2017-07-06 04:20:00,2140
network,in_15m,Parsely,2017-07-06 14:05:00,1497
network,in_15m,Parsely,2017-07-06 08:55:00,2196
network,in_15m,Parsely,2017-07-06 07:35:00,1952
network,in_15m,Parsely,2017-07-06 00:35:00,2069
network,in_15m,Parsely,2017-07-06 08:50:00,1999
network,in_15m,Parsely,2017-07-06 07:30:00,2011
network,in_15m,Parsely,2017-07-06 06:35:00,1881
network,in_15m,Parsely,2017-07-06 16:45:00,1912
network,in_15m,Parsely,2017-07-06 06:30:00,1965
network,in_15m,Parsely,2017-07-06 23:40:00,1762
network,in_15m,Parsely,2017-07-06 01:05:00,2245
network,in_15m,Parsely,2017-07-06 04:45:00,2468
network,in_15m,Parsely,2017-07-06 01:00:00,2094
network,in_15m,Parsely,2017-07-06 15:05:00,1657
network,in_15m,Parsely,2017-07-06 15:00:00,1690
network,in_15m,Parsely,2017-07-06 22:50:00,2234
network,in_15m,Parsely,2017-07-06 09:55:00,1866
network,in_15m,Parsely,2017-07-06 11:55:00,1726
network,in_15m,Parsely,2017-07-06 22:55:00,1860
network,in_15m,Parsely,2017-07-06 11:50:00,1361
network,in_15m,Parsely,2017-07-06 09:50:00,2126
network,in_15m,Parsely,2017-07-06 05:25:00,2136
network,in_15m,Parsely,2017-07-06 23:15:00,2308
network,in_15m,Parsely,2017-07-06 12:10:00,1764
network,in_15m,Parsely,2017-07-06 19:40:00,2344
network,in_15m,Parsely,2017-07-06 16:05:00,1703
network,in_15m,Parsely,2017-07-06 11:35:00,1612
network,in_15m,Parsely,2017-07-06 23:10:00,1974
network,in_15m,Parsely,2017-07-06 17:25:00,1763
network,in_15m,Parsely,2017-07-06 21:00:00,2122
network,in_15m,Parsely,2017-07-06 04:35:00,1907
network,in_15m,Parsely,2017-07-06 17:20:00,1810
network,in_15m,Parsely,2017-07-06 04:30:00,2170
network,in_15m,Parsely,2017-07-06 05:30:00,1868
network,in_15m,Parsely,2017-07-06 03:15:00,2005
network,in_15m,Parsely,2017-07-06 08:20:00,1997
network,in_15m,Parsely,2017-07-06 14:35:00,1287
network,in_15m,Parsely,2017-07-06 08:25:00,1916
network,in_15m,Parsely,2017-07-06 03:10:00,2257
network,in_15m,Parsely,2017-07-06 14:30:00,1314
network,in_15m,Parsely,2017-07-06 18:15:00,2013
network,in_15m,Parsely,2017-07-06 06:40:00,1823
network,in_15m,Parsely,2017-07-06 17:30:00,1812
network,in_15m,Parsely,2017-07-06 06:45:00,1735
network,in_15m,Parsely,2017-07-06 18:10:00,1979
network,in_15m,Parsely,2017-07-06 17:45:00,1726
network,in_15m,Parsely,2017-07-06 05:35:00,1918
network,in_15m,Parsely,2017-07-06 21:35:00,1955
network,in_15m,Parsely,2017-07-06 12:05:00,1925
network,in_15m,Parsely,2017-07-06 12:00:00,1332
network,in_15m,Parsely,2017-07-06 13:55:00,1341
network,in_15m,Parsely,2017-07-06 17:40:00,2023
network,in_15m,Parsely,2017-07-06 16:40:00,1764
network,in_15m,Parsely,2017-07-06 14:25:00,1234
network,in_15m,Parsely,2017-07-06 09:40:00,1746
network,in_15m,Parsely,2017-07-06 16:00:00,1697
network,in_15m,Parsely,2017-07-06 09:45:00,1933
network,in_15m,Parsely,2017-07-06 23:00:00,2110
network,in_15m,Parsely,2017-07-06 13:50:00,1421
network,in_15m,Parsely,2017-07-06 00:40:00,1777
network,in_15m,Parsely,2017-07-06 23:05:00,2082
network,in_15m,Parsely,2017-07-06 00:45:00,2161
network,in_15m,Parsely,2017-07-06 22:25:00,2115
network,in_15m,Parsely,2017-07-06 04:00:00,2064
network,in_15m,Parsely,2017-07-06 22:20:00,2110
network,in_15m,Parsely,2017-07-06 04:05:00,2095
network,in_15m,Parsely,2017-07-06 20:35:00,2076
network,in_15m,Parsely,2017-07-06 10:15:00,1960
network,in_15m,Parsely,2017-07-06 08:30:00,1818
network,in_15m,Parsely,2017-07-06 03:05:00,2150
network,in_15m,Parsely,2017-07-06 10:10:00,1566
network,in_15m,Parsely,2017-07-06 03:00:00,2178
network,in_15m,Parsely,2017-07-06 08:35:00,1706
network,in_15m,Parsely,2017-07-06 15:40:00,1562
network,in_15m,Parsely,2017-07-06 06:50:00,1835
network,in_15m,Parsely,2017-07-06 18:05:00,2079
network,in_15m,Parsely,2017-07-06 15:45:00,1356
network,in_15m,Parsely,2017-07-06 12:15:00,1633
network,in_15m,Parsely,2017-07-06 18:00:00,1895
network,in_15m,Parsely,2017-07-06 06:55:00,1797
network,in_15m,Parsely,2017-07-06 07:55:00,1783
network,in_15m,Parsely,2017-07-06 20:30:00,2050
network,in_15m,Parsely,2017-07-06 07:50:00,2110
network,in_15m,Parsely,2017-07-06 00:55:00,2115
network,in_15m,Parsely,2017-07-06 19:10:00,2005
network,in_15m,Parsely,2017-07-06 20:20:00,2291
network,in_15m,Parsely,2017-07-06 00:50:00,1900
network,in_15m,Parsely,2017-07-06 19:15:00,2064
network,in_15m,Parsely,2017-07-06 13:15:00,1546
network,in_15m,Parsely,2017-07-06 08:05:00,1816
network,in_15m,Parsely,2017-07-06 08:00:00,2110
network,in_15m,Parsely,2017-07-06 02:00:00,2070
network,in_15m,Parsely,2017-07-06 13:40:00,1461
network,in_15m,Parsely,2017-07-06 02:05:00,1739
network,in_15m,Parsely,2017-07-06 13:45:00,1427
network,in_15m,Parsely,2017-07-06 23:20:00,2143
network,in_15m,Parsely,2017-07-06 09:35:00,1945
network,in_15m,Parsely,2017-07-06 17:50:00,2417
network,in_15m,Parsely,2017-07-06 17:00:00,1842
network,in_15m,Parsely,2017-07-06 19:30:00,319224
network,in_15m,Parsely,2017-07-06 09:30:00,1836
network,in_15m,Parsely,2017-07-06 17:05:00,1900
network,in_15m,Parsely,2017-07-06 05:45:00,1861
network,in_15m,Parsely,2017-07-06 21:20:00,2182
network,in_15m,Parsely,2017-07-06 04:15:00,2768
network,in_15m,Parsely,2017-07-06 03:30:00,2230
network,in_15m,Parsely,2017-07-06 04:10:00,2158
network,in_15m,Parsely,2017-07-06 21:25:00,2200
network,in_15m,Parsely,2017-07-06 05:55:00,1699
network,in_15m,Parsely,2017-07-06 07:20:00,2025
network,in_15m,Parsely,2017-07-06 15:50:00,1699
network,in_15m,Parsely,2017-07-06 18:30:00,1900
network,in_15m,Parsely,2017-07-06 20:45:00,1821
network,in_15m,Parsely,2017-07-06 19:25:00,289579
network,in_15m,Parsely,2017-07-06 18:35:00,1779
network,in_15m,Parsely,2017-07-06 15:55:00,1445
network,in_15m,Parsely,2017-07-06 14:55:00,1369
network,in_15m,Parsely,2017-07-06 05:40:00,2043
network,in_15m,Parsely,2017-07-06 07:45:00,1794
network,in_15m,Parsely,2017-07-06 14:50:00,1819
network,in_15m,Parsely,2017-07-06 07:40:00,1619
network,in_15m,Parsely,2017-07-06 11:40:00,1670
network,in_15m,Parsely,2017-07-06 00:20:00,2076
network,in_15m,Parsely,2017-07-06 23:50:00,1811
network,in_15m,Parsely,2017-07-06 00:25:00,2301
network,in_15m,Parsely,2017-07-06 06:05:00,1997
network,in_15m,Parsely,2017-07-06 01:55:00,2057
network,in_15m,Parsely,2017-07-06 23:25:00,2020
network,in_15m,Parsely,2017-07-06 06:00:00,2156
network,in_15m,Parsely,2017-07-06 01:50:00,2375
network,in_15m,Parsely,2017-07-06 08:10:00,1768
network,in_15m,Parsely,2017-07-06 03:25:00,1947
network,in_15m,Parsely,2017-07-06 03:20:00,2164
network,in_15m,Parsely,2017-07-06 08:15:00,1962
network,in_15m,Parsely,2017-07-06 11:00:00,1423
network,in_15m,Parsely,2017-07-06 02:10:00,2064
network,in_15m,Parsely,2017-07-06 21:30:00,1668
network,in_15m,Parsely,2017-07-06 11:05:00,1607
network,in_15m,Parsely,2017-07-06 02:15:00,2260
network,in_15m,Parsely,2017-07-06 09:25:00,2194
network,in_15m,Parsely,2017-07-06 09:20:00,2186
network,in_15m,Parsely,2017-07-06 15:35:00,1773
network,in_15m,Parsely,2017-07-06 17:15:00,1822
network,in_15m,Parsely,2017-07-06 10:30:00,1712
network,in_15m,Parsely,2017-07-06 17:10:00,2158
network,in_15m,Parsely,2017-07-06 10:35:00,1560
network,in_15m,Parsely,2017-07-06 20:50:00,2319
network,in_15m,Parsely,2017-07-06 20:40:00,2403
network,in_15m,Parsely,2017-07-06 12:20:00,1740
network,in_15m,Parsely,2017-07-06 20:55:00,1832
network,in_15m,Parsely,2017-07-06 21:55:00,1924
network,in_15m,Parsely,2017-07-06 15:30:00,1423
network,in_15m,Parsely,2017-07-06 14:45:00,1419
network,in_15m,Parsely,2017-07-06 18:20:00,2401
network,in_15m,Parsely,2017-07-06 21:50:00,2060
network,in_15m,Parsely,2017-07-06 14:40:00,1571
network,in_15m,Parsely,2017-07-06 21:05:00,2172
network,in_15m,Parsely,2017-07-06 13:20:00,1608
network,in_15m,Parsely,2017-07-06 02:25:00,1976
network,in_15m,Parsely,2017-07-06 20:15:00,2434
network,in_15m,Parsely,2017-07-06 13:25:00,1529
network,in_15m,Parsely,2017-07-06 02:20:00,1749
network,in_15m,Parsely,2017-07-06 01:40:00,2229
network,in_15m,Parsely,2017-07-06 12:55:00,1711
network,in_15m,Parsely,2017-07-06 06:15:00,1529
network,in_15m,Parsely,2017-07-06 01:45:00,2093
network,in_15m,Parsely,2017-07-06 06:10:00,1519
network,in_15m,Parsely,2017-07-06 12:50:00,1535
network,in_15m,Parsely,2017-07-06 03:50:00,2106
network,in_15m,Parsely,2017-07-06 22:00:00,2024
network,in_15m,Parsely,2017-07-06 03:55:00,2010
network,in_15m,Parsely,2017-07-06 20:10:00,1925
network,in_15m,Parsely,2017-07-06 21:15:00,2102
network,in_15m,Parsely,2017-07-06 11:10:00,1630
network,in_15m,Parsely,2017-07-06 13:00:00,1487
network,in_15m,Parsely,2017-07-06 19:00:00,2520
network,in_15m,Parsely,2017-07-06 11:15:00,1499
network,in_15m,Parsely,2017-07-06 04:50:00,2506
network,in_15m,Parsely,2017-07-06 13:30:00,1546
network,in_15m,Parsely,2017-07-06 09:10:00,1772
network,in_15m,Parsely,2017-07-06 22:05:00,1854
network,in_15m,Parsely,2017-07-06 09:15:00,2025
network,in_15m,Parsely,2017-07-06 22:15:00,1986
network,in_15m,Parsely,2017-07-06 10:05:00,1872
network,in_15m,Parsely,2017-07-06 22:10:00,1715
network,in_15m,Parsely,2017-07-06 16:20:00,1586
network,in_15m,Parsely,2017-07-06 23:55:00,2113
network,in_15m,Parsely,2017-07-06 15:10:00,1391
network,in_15m,Parsely,2017-07-06 18:50:00,2296
network,in_15m,Parsely,2017-07-06 19:35:00,2088
network,in_15m,Parsely,2017-07-06 21:45:00,2197
network,in_15m,Parsely,2017-07-06 18:55:00,1992
network,in_15m,Parsely,2017-07-06 21:40:00,1938
network,in_15m,Parsely,2017-07-06 04:55:00,1855
network,in_15m,Parsely,2017-07-08 02:30:00,2369
network,in_15m,Parsely,2017-07-08 10:25:00,2085
network,in_15m,Parsely,2017-07-08 16:50:00,2250
network,in_15m,Parsely,2017-07-08 20:00:00,2606
network,in_15m,Parsely,2017-07-08 02:35:00,2176
network,in_15m,Parsely,2017-07-08 11:20:00,1963
network,in_15m,Parsely,2017-07-08 12:40:00,1893
network,in_15m,Parsely,2017-07-08 00:05:00,2320
network,in_15m,Parsely,2017-07-08 06:20:00,2005
network,in_15m,Parsely,2017-07-08 11:25:00,1918
network,in_15m,Parsely,2017-07-08 06:25:00,1839
network,in_15m,Parsely,2017-07-08 00:00:00,2657
network,in_15m,Parsely,2017-07-08 10:50:00,1839
network,in_15m,Parsely,2017-07-08 03:40:00,2417
network,in_15m,Parsely,2017-07-08 10:55:00,2011
network,in_15m,Parsely,2017-07-08 16:55:00,2232
network,in_15m,Parsely,2017-07-08 04:40:00,2527
network,in_15m,Parsely,2017-07-08 01:35:00,2578
network,in_15m,Parsely,2017-07-08 19:05:00,2413
network,in_15m,Parsely,2017-07-08 01:30:00,2492
network,in_15m,Parsely,2017-07-08 07:10:00,2133
network,in_15m,Parsely,2017-07-08 19:55:00,2577
network,in_15m,Parsely,2017-07-08 07:15:00,2501
network,in_15m,Parsely,2017-07-08 09:05:00,2095
network,in_15m,Parsely,2017-07-08 13:35:00,2251
network,in_15m,Parsely,2017-07-08 09:00:00,2180
network,in_15m,Parsely,2017-07-08 20:05:00,2446
network,in_15m,Parsely,2017-07-08 07:25:00,1996
network,in_15m,Parsely,2017-07-08 19:50:00,2817
network,in_15m,Parsely,2017-07-08 23:45:00,2947
network,in_15m,Parsely,2017-07-08 18:40:00,2643
network,in_15m,Parsely,2017-07-08 18:45:00,2764
network,in_15m,Parsely,2017-07-08 11:30:00,2041
network,in_15m,Parsely,2017-07-08 18:25:00,2301
network,in_15m,Parsely,2017-07-08 15:15:00,1913
network,in_15m,Parsely,2017-07-08 16:30:00,2049
network,in_15m,Parsely,2017-07-08 10:00:00,2209
network,in_15m,Parsely,2017-07-08 00:10:00,2360
network,in_15m,Parsely,2017-07-08 13:05:00,2004
network,in_15m,Parsely,2017-07-08 15:20:00,2187
network,in_15m,Parsely,2017-07-08 00:15:00,2462
network,in_15m,Parsely,2017-07-08 15:25:00,1919
network,in_15m,Parsely,2017-07-08 12:45:00,2024
network,in_15m,Parsely,2017-07-08 02:45:00,2155
network,in_15m,Parsely,2017-07-08 23:30:00,2800
network,in_15m,Parsely,2017-07-08 10:40:00,2099
network,in_15m,Parsely,2017-07-08 22:35:00,2796
network,in_15m,Parsely,2017-07-08 23:35:00,2786
network,in_15m,Parsely,2017-07-08 02:40:00,2460
network,in_15m,Parsely,2017-07-08 10:45:00,2034
network,in_15m,Parsely,2017-07-08 12:35:00,2460
network,in_15m,Parsely,2017-07-08 05:15:00,2354
network,in_15m,Parsely,2017-07-08 01:25:00,2819
network,in_15m,Parsely,2017-07-08 10:20:00,2003
network,in_15m,Parsely,2017-07-08 12:30:00,2062
network,in_15m,Parsely,2017-07-08 01:20:00,2257
network,in_15m,Parsely,2017-07-08 05:10:00,2454
network,in_15m,Parsely,2017-07-08 17:55:00,2427
network,in_15m,Parsely,2017-07-08 14:10:00,1835
network,in_15m,Parsely,2017-07-08 07:00:00,2008
network,in_15m,Parsely,2017-07-08 08:40:00,2084
network,in_15m,Parsely,2017-07-08 14:15:00,2109
network,in_15m,Parsely,2017-07-08 22:30:00,2447
network,in_15m,Parsely,2017-07-08 08:45:00,2416
network,in_15m,Parsely,2017-07-08 07:05:00,2157
network,in_15m,Parsely,2017-07-08 05:20:00,2598
network,in_15m,Parsely,2017-07-08 12:25:00,2186
network,in_15m,Parsely,2017-07-08 16:35:00,2067
network,in_15m,Parsely,2017-07-08 14:20:00,2282
network,in_15m,Parsely,2017-07-08 05:50:00,2492
network,in_15m,Parsely,2017-07-08 13:10:00,1702
network,in_15m,Parsely,2017-07-08 16:25:00,1860
network,in_15m,Parsely,2017-07-08 03:45:00,2522
network,in_15m,Parsely,2017-07-08 00:30:00,2560
network,in_15m,Parsely,2017-07-08 20:25:00,2548
network,in_15m,Parsely,2017-07-08 11:45:00,1967
network,in_15m,Parsely,2017-07-08 19:45:00,2478
network,in_15m,Parsely,2017-07-08 22:45:00,2498
network,in_15m,Parsely,2017-07-08 02:55:00,3093
network,in_15m,Parsely,2017-07-08 03:35:00,2710
network,in_15m,Parsely,2017-07-08 02:50:00,2385
network,in_15m,Parsely,2017-07-08 22:40:00,2904
network,in_15m,Parsely,2017-07-08 05:00:00,2470
network,in_15m,Parsely,2017-07-08 17:35:00,2243
network,in_15m,Parsely,2017-07-08 16:15:00,2179
network,in_15m,Parsely,2017-07-08 01:10:00,2670
network,in_15m,Parsely,2017-07-08 05:05:00,2513
network,in_15m,Parsely,2017-07-08 01:15:00,2993
network,in_15m,Parsely,2017-07-08 16:10:00,1977
network,in_15m,Parsely,2017-07-08 04:25:00,2643
network,in_15m,Parsely,2017-07-08 21:10:00,2445
network,in_15m,Parsely,2017-07-08 14:00:00,1964
network,in_15m,Parsely,2017-07-08 19:20:00,2630
network,in_15m,Parsely,2017-07-08 04:20:00,2840
network,in_15m,Parsely,2017-07-08 14:05:00,2002
network,in_15m,Parsely,2017-07-08 08:55:00,1851
network,in_15m,Parsely,2017-07-08 07:35:00,2096
network,in_15m,Parsely,2017-07-08 00:35:00,2353
network,in_15m,Parsely,2017-07-08 08:50:00,2063
network,in_15m,Parsely,2017-07-08 07:30:00,2332
network,in_15m,Parsely,2017-07-08 06:35:00,2184
network,in_15m,Parsely,2017-07-08 16:45:00,2188
network,in_15m,Parsely,2017-07-08 06:30:00,2702
network,in_15m,Parsely,2017-07-08 23:40:00,2838
network,in_15m,Parsely,2017-07-08 01:05:00,2328
network,in_15m,Parsely,2017-07-08 04:45:00,2984
network,in_15m,Parsely,2017-07-08 01:00:00,2468
network,in_15m,Parsely,2017-07-08 15:05:00,1722
network,in_15m,Parsely,2017-07-08 15:00:00,2018
network,in_15m,Parsely,2017-07-08 22:50:00,2710
network,in_15m,Parsely,2017-07-08 09:55:00,2243
network,in_15m,Parsely,2017-07-08 11:55:00,1964
network,in_15m,Parsely,2017-07-08 22:55:00,2667
network,in_15m,Parsely,2017-07-08 11:50:00,1731
network,in_15m,Parsely,2017-07-08 09:50:00,2329
network,in_15m,Parsely,2017-07-08 05:25:00,2259
network,in_15m,Parsely,2017-07-08 23:15:00,2705
network,in_15m,Parsely,2017-07-08 12:10:00,1786
network,in_15m,Parsely,2017-07-08 19:40:00,2213
network,in_15m,Parsely,2017-07-08 16:05:00,2079
network,in_15m,Parsely,2017-07-08 11:35:00,1887
network,in_15m,Parsely,2017-07-08 23:10:00,2617
network,in_15m,Parsely,2017-07-08 17:25:00,2135
network,in_15m,Parsely,2017-07-08 21:00:00,2425
network,in_15m,Parsely,2017-07-08 04:35:00,2773
network,in_15m,Parsely,2017-07-08 17:20:00,2481
network,in_15m,Parsely,2017-07-08 04:30:00,2788
network,in_15m,Parsely,2017-07-08 05:30:00,2389
network,in_15m,Parsely,2017-07-08 03:15:00,2407
network,in_15m,Parsely,2017-07-08 08:20:00,2136
network,in_15m,Parsely,2017-07-08 14:35:00,1945
network,in_15m,Parsely,2017-07-08 08:25:00,2015
network,in_15m,Parsely,2017-07-08 03:10:00,1935
network,in_15m,Parsely,2017-07-08 14:30:00,1848
network,in_15m,Parsely,2017-07-08 18:15:00,2388
network,in_15m,Parsely,2017-07-08 06:40:00,1918
network,in_15m,Parsely,2017-07-08 17:30:00,2497
network,in_15m,Parsely,2017-07-08 06:45:00,2069
network,in_15m,Parsely,2017-07-08 18:10:00,2541
network,in_15m,Parsely,2017-07-08 17:45:00,2508
network,in_15m,Parsely,2017-07-08 05:35:00,2413
network,in_15m,Parsely,2017-07-08 21:35:00,2798
network,in_15m,Parsely,2017-07-08 12:05:00,2008
network,in_15m,Parsely,2017-07-08 12:00:00,1824
network,in_15m,Parsely,2017-07-08 13:55:00,1849
network,in_15m,Parsely,2017-07-08 17:40:00,2178
network,in_15m,Parsely,2017-07-08 16:40:00,2168
network,in_15m,Parsely,2017-07-08 14:25:00,2113
network,in_15m,Parsely,2017-07-08 09:40:00,1933
network,in_15m,Parsely,2017-07-08 16:00:00,2235
network,in_15m,Parsely,2017-07-08 09:45:00,2245
network,in_15m,Parsely,2017-07-08 23:00:00,2500
network,in_15m,Parsely,2017-07-08 13:50:00,2073
network,in_15m,Parsely,2017-07-08 00:40:00,2632
network,in_15m,Parsely,2017-07-08 23:05:00,2677
network,in_15m,Parsely,2017-07-08 00:45:00,2473
network,in_15m,Parsely,2017-07-08 22:25:00,3036
network,in_15m,Parsely,2017-07-08 04:00:00,2595
network,in_15m,Parsely,2017-07-08 22:20:00,2460
network,in_15m,Parsely,2017-07-08 04:05:00,2463
network,in_15m,Parsely,2017-07-08 20:35:00,2809
network,in_15m,Parsely,2017-07-08 10:15:00,1964
network,in_15m,Parsely,2017-07-08 08:30:00,1742
network,in_15m,Parsely,2017-07-08 03:05:00,2173
network,in_15m,Parsely,2017-07-08 10:10:00,1959
network,in_15m,Parsely,2017-07-08 03:00:00,2419
network,in_15m,Parsely,2017-07-08 08:35:00,2261
network,in_15m,Parsely,2017-07-08 15:40:00,1711
network,in_15m,Parsely,2017-07-08 06:50:00,1862
network,in_15m,Parsely,2017-07-08 18:05:00,2495
network,in_15m,Parsely,2017-07-08 15:45:00,1853
network,in_15m,Parsely,2017-07-08 12:15:00,1789
network,in_15m,Parsely,2017-07-08 18:00:00,2293
network,in_15m,Parsely,2017-07-08 06:55:00,1977
network,in_15m,Parsely,2017-07-08 07:55:00,2172
network,in_15m,Parsely,2017-07-08 20:30:00,2670
network,in_15m,Parsely,2017-07-08 07:50:00,1997
network,in_15m,Parsely,2017-07-08 00:55:00,2399
network,in_15m,Parsely,2017-07-08 19:10:00,2467
network,in_15m,Parsely,2017-07-08 20:20:00,2476
network,in_15m,Parsely,2017-07-08 00:50:00,2067
network,in_15m,Parsely,2017-07-08 19:15:00,2497
network,in_15m,Parsely,2017-07-08 13:15:00,2086
network,in_15m,Parsely,2017-07-08 08:05:00,2033
network,in_15m,Parsely,2017-07-08 08:00:00,2114
network,in_15m,Parsely,2017-07-08 02:00:00,2323
network,in_15m,Parsely,2017-07-08 13:40:00,2015
network,in_15m,Parsely,2017-07-08 02:05:00,2462
network,in_15m,Parsely,2017-07-08 13:45:00,1872
network,in_15m,Parsely,2017-07-08 23:20:00,2565
network,in_15m,Parsely,2017-07-08 09:35:00,2303
network,in_15m,Parsely,2017-07-08 17:50:00,2756
network,in_15m,Parsely,2017-07-08 17:00:00,2248
network,in_15m,Parsely,2017-07-08 19:30:00,2652
network,in_15m,Parsely,2017-07-08 09:30:00,2149
network,in_15m,Parsely,2017-07-08 17:05:00,1955
network,in_15m,Parsely,2017-07-08 05:45:00,2178
network,in_15m,Parsely,2017-07-08 21:20:00,2631
network,in_15m,Parsely,2017-07-08 04:15:00,2953
network,in_15m,Parsely,2017-07-08 03:30:00,2209
network,in_15m,Parsely,2017-07-08 04:10:00,2143
network,in_15m,Parsely,2017-07-08 21:25:00,2460
network,in_15m,Parsely,2017-07-08 05:55:00,1811
network,in_15m,Parsely,2017-07-08 07:20:00,1745
network,in_15m,Parsely,2017-07-08 15:50:00,1929
network,in_15m,Parsely,2017-07-08 18:30:00,2440
network,in_15m,Parsely,2017-07-08 20:45:00,2594
network,in_15m,Parsely,2017-07-08 19:25:00,2636
network,in_15m,Parsely,2017-07-08 18:35:00,2765
network,in_15m,Parsely,2017-07-08 15:55:00,2021
network,in_15m,Parsely,2017-07-08 14:55:00,2036
network,in_15m,Parsely,2017-07-08 05:40:00,2186
network,in_15m,Parsely,2017-07-08 07:45:00,1936
network,in_15m,Parsely,2017-07-08 14:50:00,1907
network,in_15m,Parsely,2017-07-08 07:40:00,2055
network,in_15m,Parsely,2017-07-08 11:40:00,2162
network,in_15m,Parsely,2017-07-08 00:20:00,2465
network,in_15m,Parsely,2017-07-08 23:50:00,2558
network,in_15m,Parsely,2017-07-08 00:25:00,2182
network,in_15m,Parsely,2017-07-08 06:05:00,2472
network,in_15m,Parsely,2017-07-08 01:55:00,2424
network,in_15m,Parsely,2017-07-08 23:25:00,2674
network,in_15m,Parsely,2017-07-08 06:00:00,2186
network,in_15m,Parsely,2017-07-08 01:50:00,2193
network,in_15m,Parsely,2017-07-08 08:10:00,2242
network,in_15m,Parsely,2017-07-08 03:25:00,2259
network,in_15m,Parsely,2017-07-08 03:20:00,2565
network,in_15m,Parsely,2017-07-08 08:15:00,2441
network,in_15m,Parsely,2017-07-08 11:00:00,1959
network,in_15m,Parsely,2017-07-08 02:10:00,2320
network,in_15m,Parsely,2017-07-08 21:30:00,2833
network,in_15m,Parsely,2017-07-08 11:05:00,1996
network,in_15m,Parsely,2017-07-08 02:15:00,2276
network,in_15m,Parsely,2017-07-08 09:25:00,2112
